"playerID","SUM(B.G)","SUM(B.AB)","SUM(B.R)","Sum(B.H)","Sum(B.2B)","Sum(B.3B)","Sum(B.HR)","Sum(B.SB)","Sum(B.CS)","Sum(B.BB)","Sum(B.SO)","Sum(B.IBB)","Sum(B.HBP)","Sum(B.SH)","Sum(B.SF)","Sum(B.GIDP)","Sum(P.W)","Sum(P.L)","Sum(P.SHO)","Sum(P.SV)","Sum(P.ER)","Sum(P.BB)","Sum(P.SO)","AVG(P.BAOpp)","AVG(P.ERA)","Sum(P.HBP)","Sum(P.BFP)","Sum(P.GF)","Sum(P.SH)","Sum(P.SF)","Sum(P.GIDP)","Sum(A.gameNum)","classification"
"newcodo01",347136,674304,72192,182784,25344,2304,11520,1536,768,66816,112896,768,2304,13056,2304,13056,114432,69120,18432,5376,654336,376320,867072,0.2633333333333261,4.018333375453949,23040,6828288,26112,0,0,0,0,"Nominated"
"erskica01",34560,56448,4896,8832,1056,0,96,0,0,1152,11520,0,192,2976,288,768,11712,7488,1344,1248,73248,62016,94176,0.25499999999999967,4.321666677792867,1536,697920,5856,0,0,0,0,"Nominated"
"heganji01",16660,47720,5500,10870,1870,460,920,150,240,4560,7420,140,40,720,140,1130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mcdougi01",72144,252504,37638,69714,10098,2754,6048,2430,2376,30186,33642,432,1944,5238,1458,5022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,"Nominated"
"hattogr01",2624,8412,1124,2136,332,66,182,84,18,1292,860,10,26,78,16,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"lockmwh01",1666,5940,836,1658,222,49,114,43,27,552,383,15,19,64,15,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"sauerha01",2798,9592,1418,2556,400,38,576,22,8,1122,1428,14,68,18,28,214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"ennisde01",11418,43524,5910,12378,2148,414,1728,270,114,3582,4314,138,186,120,228,1272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"furilca01",18060,63780,8950,19100,3240,560,1920,480,260,5140,4360,280,470,590,240,2070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"grissma01",3916,2079,99,253,77,0,0,0,0,88,737,0,11,165,0,44,517,495,33,638,3377,3773,5049,0.27727272727272717,5.369999972256747,308,38324,1936,0,0,0,0,"Nominated"
"martimo01",3250,2145,195,364,26,0,0,0,0,52,585,0,0,117,0,26,494,442,13,195,3744,3237,3185,0.28,5.960000019807082,351,34281,1313,0,0,0,NULL,"Nominated"
"pafkoan01",18520,62920,8440,17960,2640,620,2130,380,130,5610,4770,70,760,820,150,1640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"ricede01",1309,3826,342,908,177,20,79,2,3,382,522,23,34,63,7,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"adamsbo03",1281,4019,591,1082,188,49,37,67,30,414,447,1,17,78,5,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"carrach01",5300,18576,2272,4796,688,100,220,124,112,1964,1868,16,152,268,76,436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"hearnji01",11284,15344,1232,2156,196,56,252,28,0,924,5992,0,28,980,28,196,3052,2492,280,224,20188,18340,18732,0.2649999999999998,4.417857153075082,700,204232,2044,0,0,0,0,"Nominated"
"hemusso01",961,2694,459,736,137,41,51,21,18,456,248,12,62,31,7,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"portebo01",5152,8256,544,1520,240,16,96,16,0,320,1968,0,64,400,80,224,1392,1552,368,128,10560,8832,9152,0.2637500000000004,5.257499948143959,224,106336,720,0,0,0,0,"Nominated"
"bauerha01",9264,30870,4998,8544,1374,342,984,300,198,3126,3828,66,204,306,150,570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"kluszte01",103080,355740,50880,105960,17400,1740,16740,1200,600,29520,21900,4200,1380,180,1380,8580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"jenseja01",25884,94248,14580,26334,4662,810,3582,2574,990,13500,9828,504,414,324,936,3330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"torgeea01",1668,4969,848,1318,215,46,149,133,39,980,653,7,8,55,25,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"valoel01",1806,5029,768,1420,228,73,58,110,79,942,284,12,38,65,17,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"courtcl01",946,2796,260,750,126,17,38,3,16,264,143,22,46,22,19,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"dropowa01",1288,4124,478,1113,168,22,152,5,6,328,582,12,24,22,23,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"garvene01",6870,12405,1305,2700,405,45,105,15,15,1140,1635,0,15,795,75,360,1935,2355,270,180,15405,13215,13215,0.2573333333333333,3.768000014623006,615,158745,600,0,0,0,0,"Nominated"
"martibi02",1021,3419,425,877,137,28,64,34,29,188,355,8,32,55,23,96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"coopewa01",117840,376160,45840,107280,19200,3200,13840,1440,80,24720,28560,240,1760,3520,80,12800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"ashburi01",210144,803040,126912,247104,30432,10464,2784,22464,8832,115008,54816,2400,4128,10752,1728,7968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720,"Nominated"
"blackew01",46926,87714,6138,15246,2376,198,198,0,0,2376,14454,0,0,5544,0,1584,16236,15444,2970,1980,95832,111276,166122,0.2354545454545463,3.8590909405188127,8712,1104048,9702,0,0,0,0,"Nominated"
"galanau01",10452,35622,6024,10236,2016,444,600,738,0,5874,2358,0,150,372,0,432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"lopated01",23205,57655,5655,12155,1690,325,325,0,65,4745,5980,0,0,2210,65,1950,10790,7280,1755,195,56485,42250,55835,0.26153846153846055,3.2815384681408224,2795,662805,910,0,0,0,0,"Nominated"
"musiast01",72624,263328,46776,87120,17400,4248,11400,1872,744,38376,16704,3048,1272,840,1272,5832,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,264,"Elected"
"wynnea01",585856,1254144,100096,268640,43424,3680,12512,736,0,103776,242880,0,1472,38272,2944,24288,220800,179584,36064,11040,1321856,1306400,1717824,0.2478260869565014,3.5708695961081465,47104,14284288,48576,0,0,0,12696,"Nominated"
"hodgegi01",248520,843600,132600,230520,35400,5760,44400,7560,3720,113160,136440,3720,3000,6720,6000,19800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"schoere01",354560,1356640,195680,391840,68320,12480,13440,14240,4320,96960,55360,2400,3360,15520,3040,28800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"minosmi01",247725,888165,153360,265005,45360,11205,25110,27675,17550,109890,78840,3105,25920,9180,7695,24975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1620,"Nominated"
"snidedu01",188584,630168,110792,186208,31504,7480,35816,8712,4400,85448,108856,9152,1848,4576,2816,14608,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"shantbo01",164730,156180,17100,30495,5700,570,285,855,570,13395,27360,0,1425,12540,285,1140,33915,28215,4275,13680,206910,183255,305520,0.2436842105263198,3.5063157959988245,11685,2292825,54720,0,0,0,0,"Nominated"
"piercbi02",388080,694260,59220,127890,8190,2520,0,630,1260,40950,146160,0,2520,52290,630,15120,132930,106470,23940,20160,756630,742140,1259370,0.2316666666666601,3.334999998410543,18900,8727390,52920,0,0,0,3240,"Nominated"
"wertzvi01",67032,219564,31212,60912,10404,1512,9576,324,684,29808,30312,1188,972,864,1548,5148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"berrayo01",76320,271980,42300,77400,11556,1764,12888,1080,936,25344,14904,1764,1872,324,1584,5256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,418,"Nominated"
"foxne01",568080,2215680,306960,639120,85200,26880,8400,18240,19200,172560,51840,5760,34080,49920,11520,42000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2736,"Nominated"
"haddiha01",238950,359100,42750,76050,16650,4050,1800,1800,0,20700,72900,0,900,9000,2250,6750,61200,50850,9000,9450,405450,270450,708750,0.24600000000000236,3.6526666482289634,19350,4198500,37800,0,0,0,0,"Nominated"
"sievero01",18870,63870,9450,17030,2920,420,3180,140,190,8410,9200,550,510,150,550,1640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,"Nominated"
"moonwa01",4371,14529,2211,4197,636,180,426,267,204,1932,1773,168,39,93,105,363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,"Nominated"
"powervi01",19524,72552,9180,20592,3480,588,1512,540,420,3348,2964,312,180,876,576,1740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,"Nominated"
"brutobi01",1610,6056,937,1651,241,102,94,207,89,482,793,32,29,72,29,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"koufasa01",33348,65184,2184,6300,756,0,168,0,84,3612,32424,0,84,2940,252,840,13860,7308,3360,756,59892,68628,201264,0.20833333333333223,3.141666680574417,1512,797748,3696,0,0,0,576,"Elected"
"mcmilro01",12558,40512,4434,9834,1518,210,408,246,216,3990,4266,282,342,840,234,978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"richabo01",33888,129264,15432,34368,4704,888,816,1752,1152,6288,5832,480,168,2352,720,2400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,"Nominated"
"gibsojo99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"leonabu99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"fordwh01",160000,327360,29120,56640,6080,0,960,960,640,36160,71680,0,960,20800,1280,3200,75520,33920,14400,3200,309440,347520,625920,0.231250000000011,2.672500006854534,8960,4171520,11200,0,0,0,3584,"Nominated"
"roberro01",404544,896700,62916,149940,32340,5880,2940,1764,588,79380,218736,0,4704,63504,3528,21756,168168,144060,26460,14700,1043112,530376,1385916,0.2566666666666627,3.555714272317432,31752,11274312,28812,0,0,0,0,"Nominated"
"burdele01",629370,955395,95445,174825,25515,3780,11340,1890,0,30240,256095,0,11340,59535,5670,13230,191835,136080,31185,29295,1177470,593460,1014930,0.2809523809524131,4.069047632671538,52920,12044025,120960,0,0,0,19845,"Nominated"
"lawve01",115584,197792,21504,42784,7840,1568,2464,224,0,9184,40096,0,1344,14112,1568,5376,36288,32928,6272,2912,250432,133728,244608,0.2724999999999908,3.9693749994039536,8960,2515744,17248,0,0,0,5376,"Nominated"
"groatdi01",92592,359232,39792,102624,16896,3216,1872,672,1296,23520,24576,1872,1488,5856,2496,10560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,810,"Nominated"
"simmocu01",84042,156630,12834,26772,2622,414,138,276,138,8142,39054,0,276,7866,414,2208,26634,25254,4968,690,181884,146694,234186,0.2734782608695631,4.2082608990047286,7314,1951872,7452,0,0,0,0,"Nominated"
"burgesm01",30438,80478,8730,23724,4140,594,2268,234,252,8586,4860,1440,234,234,702,2178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360,"Nominated"
"clemero01",36495,141810,21240,45000,6600,2490,3600,1245,690,9315,18450,2505,525,540,990,4125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,162,"Elected"
"irvinmo01",764,2499,366,731,97,31,99,28,7,351,220,5,23,9,11,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"welchmi01",7878,28613,3484,6396,1209,208,156,130,0,1066,4277,0,39,0,0,0,3991,2730,533,52,18811,16861,24050,0.25230769230769234,3.7330769025362454,377,236418,195,0,0,0,NULL,"Elected"
"mantlmi01",48020,162040,33540,48300,6880,1440,10720,3060,760,34660,34200,2520,260,280,940,2260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216,"Elected"
"matheed01",143460,512220,90540,138900,21240,4320,30720,4080,2340,86640,89220,6420,1560,2160,3480,7380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,990,"Nominated"
"marisro01",153615,535605,86730,139125,20475,4410,28875,2205,945,68460,76965,4410,3990,1260,4515,7875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2145,"Nominated"
"larsedo01",122400,151980,16575,36720,6375,1275,3570,0,765,10965,35190,0,0,2805,765,3825,20655,23205,2805,6630,165750,184875,216495,0.2570588235294173,4.144705842523014,6630,1710540,33660,0,0,0,NULL,"Nominated"
"howarel01",288900,965340,111420,264780,39240,9000,30060,1620,2520,67140,141480,14760,4680,5220,9360,28260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2475,"Nominated"
"virdobi01",3166,11960,1470,3192,474,162,182,94,108,884,1294,82,16,106,78,168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"colavro01",66276,234108,34956,62280,10188,756,13464,684,972,34236,31680,2088,1044,576,2160,6552,288,0,0,0,0,1440,576,0.054999999999999806,0,0,6624,288,0,0,0,576,"Nominated"
"bellco99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"thompsa01",1407,5984,1256,1979,340,160,127,229,0,450,226,0,63,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"drysddo01",689220,1472940,120960,274680,32760,8820,36540,0,2520,75600,466200,0,6300,86940,7560,42840,263340,209160,61740,7560,1416240,1077300,3132360,0.24000000000000296,3.047142880303519,194040,17762220,42840,0,0,0,11760,"Nominated"
"boyerke01",335610,1230075,182160,353595,52470,11220,46530,17325,12705,117645,167805,16005,3300,2805,10395,30525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3060,"Nominated"
"whitewi01",12090,44340,5010,8130,840,210,30,0,0,1680,3840,0,30,0,0,0,6870,4980,1080,0,26880,14880,31230,0.12599999999999986,2.8549999952316285,2040,444870,60,0,0,0,NULL,"Nominated"
"podrejo01",88704,146304,11712,27840,3648,192,384,192,384,6144,20736,0,768,8256,2112,2688,28416,22272,4608,2112,177600,142656,275520,0.27312499999999645,4.312499955296516,5376,1837632,8832,0,0,0,3840,"Nominated"
"johnsju99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"facero01",1305090,296820,13770,47430,4590,0,0,0,0,3060,71910,0,0,27540,0,4590,159120,145350,0,295290,812430,553860,1341810,0.2682352941176785,3.158235290471245,21420,8707230,878220,0,0,0,39015,"Nominated"
"crandde01",69212,221144,25740,56144,7876,792,7876,1144,1232,18656,20988,4180,924,2992,1848,7128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,576,"Nominated"
"charlos99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"connoro01",1997,7794,1620,2467,441,233,138,244,0,1002,449,0,38,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elected"
"bankser01",35392,131894,18270,36162,5698,1260,7168,700,742,10682,17304,2772,980,630,1344,3206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,"Elected"
"bunniji01",1557792,3304800,212544,552096,54432,10368,18144,0,5184,88128,938304,0,2592,220320,15552,93312,580608,476928,103680,41472,3540672,2592000,7400160,0.24444444444440042,3.5655555725097656,414720,40481856,101088,0,0,0,36288,"Nominated"
"kuennha01",274950,1036950,142650,313800,53400,8400,13050,10200,8400,89100,60600,5850,2250,6600,7800,21450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1530,"Nominated"
"floodcu01",79155,286065,38295,83745,12195,1980,3825,3960,3285,19980,27405,990,2340,3240,1485,5265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
